id,name,vendor,type,segment,condition,warranty_tag,cpu,ram,ssd,gpu,screen,price,compare_at,stock_tracked,qty,url
44712661,Laptop cũ Dell Latitude 7310 2in1 Core i7-10610U | 16GB | 512GB | 13.3 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-10610U,16G DDR4- 3200MHz,512GB Nvme,Intel Graphics,13.3 inch FHD,14890000,15890000,no,0,https://laptoptv.vn/dell-latitude-7310-2in1-core-i7-10610u-16gb-512gb-13-3inch-fhd-cam-ung
56106165,[Like New] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 256GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB Nvme,,14inch FHD,14980000,22380000,no,0,https://laptoptv.vn/laptop-cu-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-256gb-14-0-inch-fhd
44713039,[Like New] Dell Latitude 9420 2in1 Core i5-1145G7 | 16GB | 256GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,intel Core i5-1145G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,14980000,19800000,yes,13,https://laptoptv.vn/dell-latitude-9420-2in1-core-i5-1145g7-16gb-256gb-man-hinh-14-inch-2k
45407790,[New100%] Laptop HP Envy 14  x360 2in1 2024 Core 5-120U | 8GB | 512GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core 5 120U,8GB DDR5,M.2 NMVe 512GB,Intel Graphics,14inch FHD+,14990000,19480000,no,0,https://laptoptv.vn/new100-laptop-hp-envy-x360-2in1-2024-14-core-5-120u-8gb-512gb-iris-xe-graphics-14-inch-fhd-cam-ung
46555751,[New100%]HP Envy X360 2in1 14-es0013dx  x360 2in1 2024 Core 5-150U | 8GB | 512GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core 5 120U,8GB DDR5,M.2 NMVe 512GB,Intel Graphics,14 inch FHD Touch,15190000,19880000,no,0,https://laptoptv.vn/new100-laptop-hp-envy-x360-2in1-2024-14-core-5-120u-8gb-512gb-iris-xe-graphics-14-inch-fhd-cam-ung-1
44712731,Laptop cũ HP Pavilion x360 Core i5-1235U | 8GB | 256GB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i5-1235U,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,14 inch FHD Cảm ứng,15190000,16880000,no,0,https://laptoptv.vn/laptop-cu-hp-pavilion-x360-core-i5-1235u-8gb-256gb-14-inch-fhd-cam-ung
85855413,[Like New] Dell Latitude 9510 2in1 Core i7-10810U | 16GB | 512GB | 15.6 FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-10810U,16GB DDR4,512 GB NVMe,Intel Graphics,15.6 inch FHD Cảm ứng,15280000,17980000,no,0,https://laptoptv.vn/like-new-dell-latitude-9510-2in1-core-i7-10810u-16gb-512gb-15-6-fhd-cam-ung
44712768,[New100%] Dell Inspiron 7435 2in1 Ryzen 5-7530U | 8GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,6 Tháng,AMD Ryzen 5,8GB,512GB,onboard,14 inch,15280000,18280000,no,0,https://laptoptv.vn/new100-dell-inspiron-7435-2in1-ryzen-5-7530u-8gb-512gb-14-inch-fhd-cam-ung
56122171,[Like new] Dell Latitude 7430 2in1 Core i7-1265U | 16GB | 512GB 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i5-1355U,8GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,15480000,19880000,no,0,https://laptoptv.vn/like-new-dell-latitude-7430-2in1-core-i7-1265u-16gb-512gb-14-inch-fhd-cam-ung
56608013,[Like New]Dell Latitude 9520 2in1 Core i7-1185G7 | 16GB | 256GB | 15.6 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB onboard,512GB NVMe PCIe,Intel Iris Xe Graphics,15 inch FHD Cảm ứng,15880000,18890000,no,0,https://laptoptv.vn/like-new-dell-latitude-9520-2in1-core-i7-1185g7-16gb-256gb-15-6-inch-fhd-cam-ung
54409135,[New 100%] HP OmniBook 5 Flip 2in1  Core 5 120U | 8GB | 512GB | 14inch FHD + Touch | Glacier Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Core 5-120U,,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,15890000,19980000,yes,3,https://laptoptv.vn/hp-omnibook-5-flip-2in1-core-5-120u-8gb-512gb-14inch-fhd-touch-glacier-silver
57391810,[Like New] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 512GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,512 GB NVMe,,14inch FHD,15980000,23380000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-512gb-14-0-inch-fhd
55081821,[Like New] Surface Laptop 4 i7- 1185G7 | 32GB | 1TB  | 13.5 inch 2K Cảm ứng,Samsung,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,32GB,512GB Nvme,onboard,13.5 inch 2K Cảm ứng,16390000,29890000,no,0,https://laptoptv.vn/new100-surface-laptop-4-i7-1185g7-32gb-1tb-13-5-inch-2k-cam-ung
44712852,Laptop cũ HP ENVY 13 x360 Core i5-1135G7 | 8GB | 256GB | 13 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Core i5-1135G7,8GB DDR4,256GB,Intel Iris Xe Graphics,13 inch FHD Cảm ứng,16590000,0,no,0,https://laptoptv.vn/laptop-cu-hp-envy-13-x360-cam-ung-core-i5-1135g7-8gb-256gb
86956872,[Like New]Dell Latitude 9520 2in1 Core i7-1185G7 | 16GB | 512GB | 15.6 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB onboard,512GB NVMe PCIe,Intel Iris Xe Graphics,15 inch FHD Cảm ứng,16880000,19890000,no,0,https://laptoptv.vn/like-new-dell-latitude-9520-2in1-core-i7-1185g7-16gb-512gb-15-6-inch-fhd-cam-ung
77828369,[Open box] Dell Latitude 9420 [Vỏ nhôm] Core i7-1185G7 | 16GB | 512GB | 14.0 inch FHD,Dell,Laptop,Xoay gập,?,,Intel Core i7-1185G7,16GB DDR4,512 GB NVMe,,14inch FHD,16880000,23380000,no,0,https://laptoptv.vn/open-box-dell-latitude-9420-vo-nhom-core-i7-1185g7-16gb-512gb-14-0-inch-fhd
46134749,[New 100%] Laptop Dell Inspiron 7430 2in1 Core i5-1335U | 16GB | 256GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i5-1355U,16GB DDR4,256GB Nvme,Intel Graphics,14 inch FHD Cảm ứng,16890000,18900000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7430-2in1-cam-ung-core-i5-1335u-8gb-512gb-xoay-ga-p-360-man-hinh-14-inch-fhd-touch-1
44712843,[New 100%] Laptop HP Envy 14 2in1 2024 Ryzen 5-8640HS | 16GB | 512GB | 14 inch Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen 5-8640HS,16GB LPDDR5,M.2 NMVe 512GB,Iris XE Graphics,"14"" FHD Cảm ứng",16890000,20900000,no,0,https://laptoptv.vn/new-100-laptop-hp-envy-14-2in1-cam-ung-ryzen-5-8640hs-16gb-512gb-xoay-ga-p-360
61648600,[Like new] Laptop Dell Latitude 7340 | Core i7 1365U | 16GB | 256GB | 13.3 inch FHD+,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1365U,16GB LPDDR5,256GB NVMe PCIe,Intel Iris Xe Graphics,13.3 inch FHD+ Cảm ứng,16980000,25890000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-7340-core-i7-1365u-16gb-256gb-13-3-inch-fhd
55057795,[LikeNew] Lenovo Thinkpad X1 Yoga Gen 6 2in1  Core i7-1185G7 | 16GB | 256GB | 14 inch FHD  Cảm Ứng (Tặng kèm bút),Lenovo,Laptop,Xoay gập,Likenew,6 Tháng,intel Core i7-1185G7,16GB LPDDR4,M.2 NMVe 256GB,Intel Graphics,14 inch FHD,16980000,24680000,no,0,https://laptoptv.vn/likenew-lenovo-thinkpad-x1-yoga-gen-6-2in1-core-i7-1185g7-16gb-256gb-14-inch-fhd-cam-ung
44713041,[Like New] Dell Latitude 9420 2in1 Core i7-1185G7 | 16GB | 512GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,16980000,23280000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-2in1-core-i7-1185g7-16gb-512gb-14-inch-2k
44712927,[Like new] Dell Latitude 7430 2in1 Core i7-1265U | 32GB | 512GB 14 inch FHD Cảm ứng (BảnLimited),Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1265U,32GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,17190000,23900000,no,0,https://laptoptv.vn/like-new-dell-latitude-7430-2in1-core-i7-1265u-32gb-256gb-14-inch-fhd-cam-ung-banlimited
85822062,[Like New] Laptop Dell Latitude 9430 2in1 Core i5 1235U | 16GB | 512GB | Iris Xe Graphic | 14 inch QHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i5 1235U,16GB,512GB,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,17480000,24880000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-9430-2in1-core-i5-1235u-16gb-512gb-iris-xe-graphic-14-inch-qhd-cam-ung
44712776,[Like New] Dell XPS 9310 2in1  Core i7-1165G7 | 16GB | 256GB | 13 inch FHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,256GB,Intel Graphics,13.3 inch,17980000,25990000,yes,7,https://laptoptv.vn/laptop-cu-cao-cap-dell-xps-9310-2in1-cam-ung-core-i7-1165g7-16gb-256gb-man-hinh-13-inch-fhd
44712944,Laptop cũ Dell Inspiron 5410 2in1 Core i5-1135G7 | 16GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i5-1135G7,16GB DDR4,512GB NVMe,Intel Graphics,14inch FHD Cảm ứng,18280000,23860000,no,0,https://laptoptv.vn/laptop-cu-dell-inspiron-5410-2in1-cam-ung-core-i5-1135g7-16gb-512gb-man-hinh-14-inch-fhd-xoay-gap-360-do-cam-ung
44712778,[Like New]Dell XPS 9310 2in1 Core i7-1165G7 | 16GB | 512GB | 13 inch FHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,512GB,Intel Graphics,13.3 inch,18580000,25990000,no,0,https://laptoptv.vn/laptop-cu-cao-cap-dell-xps-9310-2in1-cam-ung-core-i7-1165g7-16gb-512gb-man-hinh-13-inch-fhd
44712673,[New100%] Laptop HP ENVY 15 x360 Core i5-1235U | 16GB | 512GB | 16inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i5-1235U,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,15.6 inch FHD Cảm ứng,18580000,20680000,no,0,https://laptoptv.vn/hp-envy-15-x360-cam-ung-core-i5-1235u-8gb-256gb
44712671,[New100%] Laptop HP Envy 14 x360 2024 Ryzen 7- 8840HS | 16GB | 1TB | 14 inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen 7 8840HS,16GB DDR5,1TB SSD NVMe,Radeon graphics,14 inch FHD+,18590000,24880000,no,0,https://laptoptv.vn/hp-envy-x360-2in1-2024-14-ryzen-7-8840hs-16gb-1tb-fhd-cam-ung
44713083,[New100%] Samsung Galaxy Book 3 X360 Core I5-1340P | 8GB | 512GB | 13.3 inch AMOLED,Samsung,Laptop,Xoay gập,Mới,12 Tháng,intel Core i5-1340P,8GB DDR5,512GB Nvme,onboard,13 inch,18680000,21680000,no,0,https://laptoptv.vn/new100-samsung-galaxy-book-3-x360-core-i5-1340p-8gb-512gb-man-hinh-13-3-inch-amoled
44712757,Laptop cũ Dell Inspiron 14 7435 2in1  Ryzen7-7730U | 16GB | 1TB |  14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,,16GB,1TB,Intel Graphics,14 inch,18790000,21790000,no,0,https://laptoptv.vn/laptop-cu-cao-cap-dell-inspiron-14-7435-2in1-cam-ung-ryzen7-7730u-16gb-1tb-xoay-ga-p-360-do-man-hinh-14-inch-fhd
44712668,[Like New] Laptop Dell Latitude 9430 2in1 Core i7-1265U | 16GB | 256GB | Iris Xe Graphic | 14 inch 2K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1265U,16G DDR5 bus 5200,256GB SSD NVMe,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,18880000,24580000,yes,3,https://laptoptv.vn/dell-latitude-9430-2in1-core-i7-1265u-16gb-256gb-14-inch-2k-cam-ung
44712878,[New100%] Laptop HP Envy 14 x360 2024 Core 7-150U | 16GB | 512GB | 14inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7 150U,16GB DDR5#,512 SSD NVMe,Intel Graphics,14inch FHD+,18890000,24980000,no,0,https://laptoptv.vn/new100-laptophp-envy-x360-2in1-2024-14-core-7-150u-16gb-ssd-512-iris-xe-graphics-fhd-cam-ung
44712674,[New100%] Laptop HP Envy x360 2024 16 Core Ultra 5- 125U | 16GB | 512GB | 16 inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel® Core™ Ultra 5 125U,16GB DDR5,512 GB NVMe,Iris Xe Graphics,16 inch FHD+,18890000,25990000,no,0,https://laptoptv.vn/hp-envy-x360-2in1-2024-16-core-ultra-5-125u-16gb-512gb-iris-xe-graphics-fhd-cam-ung
74148161,[Like New] Dell Latitude 9420 2in1 Core i7-1185G7 | 32GB | 512GB | 14 inch 2K,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1185G7,16GB DDR4,256GB NVMe,Intel Graphics,14 inch,19180000,23980000,no,0,https://laptoptv.vn/like-new-dell-latitude-9420-2in1-core-i7-1185g7-32gb-512gb-14-inch-2k
44712781,[Like New] Dell XPS 9310 2in1 Core i7-1165G7 | 16GB | 512GB | 13 inch 4K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7,16GB,512GB  NVMe PCIe,Intel Graphics,13.3 inch 4K Cảm ứng,19680000,25990000,no,0,https://laptoptv.vn/laptop-cu-dell-xps-9310-2in1-core-i7-1165g7-16gb-512gb-13-inch-4k-cam-ung
45407824,[New100%] Laptop HP Envy 14 x360 2024 Core 7-150U | 16GB | 512GB | 14inch FHD+ Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7 150U,16GB DDR5#,512 SSD NVMe,Intel Graphics,14inch FHD+,19890000,24980000,no,0,https://laptoptv.vn/new100-laptophp-envy-x360-2in1-2024-14-core-7-150u-16gb-ssd-512-iris-xe-graphics-fhd-cam-ung-1
44712833,[New 100%] Laptop HP Envy 14 2in1 2023 Core i7-1355U | 16GB | 1TB | 14 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,intel Core i7-1355U,16GB DDR5,M.2 NMVe 1TB,Intel Graphics,"14"" FHD Cảm ứng",19890000,22990000,no,0,https://laptoptv.vn/new-100-laptop-hp-envy-14-2in1-2023-cam-ung-core-i7-1355u-16gb-1tb-xoay-ga-p-360
44712670,Laptop cũ HP ENVY 13 x360  Core i7-1195G7 | 8GB | 256GB | 13 inch FHD Cảm ứng,HP,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-1195G7,8GB DDR4,256GB NVMe PCIe,Intel Iris Xe Graphics,13 inch FHD Cảm ứng,20090000,26099999,no,0,https://laptoptv.vn/hp-envy-13-x360-cam-ung-core-i5-1135g7-8gb-256gb
86955656,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 5 - 8640HS | 8GB | 512GB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8640HS,,512GB M.2 PCIe NVMe Solid State Drive,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,20380000,22690000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-ryzen-5-8640hs-8gb-512gb-amd-radeon-graphics-14-inch-fhd-touch
55954376,[Like New] Laptop Dell Latitude 9430 2in1 Core i7-1265U | 32GB | 256GB | Iris Xe Graphic | 14 inch 2K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1265U,32GB DDDR5,256GB SSD NVMe,Intel Iris Xe Graphics,14 inch 2.2K Cảm ứng,20880000,27580000,yes,2,https://laptoptv.vn/like-new-laptop-dell-latitude-9430-2in1-core-i7-1265u-32gb-256gb-iris-xe-graphic-14-inch-2k-cam-ung
44712928,[New 100%] Laptop Dell Inspiron 7430 2in1 Core i7-1355U | 16GB | 1TB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core i7-1355U,16GB DDR4,1TB NVMe,Intel Graphics,14 inch FHD Cảm ứng,20880000,25890000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7430-2in1-cam-ung-core-i7-1355u-16gb-1tb-xoay-ga-p-360-man-hinh-14-inch-fhd-touch
44712748,[New 100%] Laptop Lenovo Yoga 7 2in1 2024 Ryzen 5-8640HS | 8GB | 512GB | 14 inch FHD Touch,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,Integrated AMD Radeon™ 760M,8 GB LPDDR5-6400MHz,512 GB SSD M.2 2242 PCIe Gen4 TLC,onboard,14″ WUXGA (1920 x 1200),20980000,25900000,no,0,https://laptoptv.vn/lenovo-yoga-7-2in1-2024-ryzen-5-8640hs-ram-8gb-ssd-512gb-14-inch-fhd-touch
44712945,Laptop cũ Dell Inspiron 5410 2in1 Core i7-1195G7 | 16GB | 512GB | 14 inch Cảm ứng,Dell,Laptop,Xoay gập,Cũ,6 Tháng,Intel Core i7-1195G7,16GB DDR4,512GB NVMe,Intel Graphics,14 inch FHD Cảm ứng,21480000,25860000,no,0,https://laptoptv.vn/laptop-cu-dell-inspiron-5410-2in1-cam-ung-core-i7-1195g7-16gb-512gb-14inch-xoay-ga-p-360
44712667,[Like new] Laptop Dell Latitude 9330 2in1 i7-1260U | 32GB | 512GB | 13.3 inch QHD,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core i7-1260U,32GB LPDDR5 5200MHz,512GB Nvme,Intel Iris Xe Graphics,13.3 inch QHD,21480000,25990000,no,0,https://laptoptv.vn/dell-latitude-9330-2in1-i71260u-32gb-512gb-13-qhd
44712652,[New 100%] Laptop HP Envy 14 2in1 2024 Ultra 7-155U | 16GB | 1TB | 14 inch FHD  Cảm ứng,HP,Laptop,Xoay gập,Mới,12 Tháng,Ultra 7-155U,16GB LPDDR5 6400Mhz,M.2 NMVe 1TB,Iris Xe Graphics,"14"" FHD Cảm ứng",21790000,26888000,no,0,https://laptoptv.vn/hp-envy-14-2in1-2024-cam-ung-ultra-7-155u-16gb-1tb-xoay-ga-p-360
44712749,[New 100%] Laptop Lenovo Yoga 7 2in1 14IML9-83DJ0001US Ultra 5-125U | 16GB | 512GB | 14 inch FHD+,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,,16GB,512GB,Intel Graphics,14 inch,21990000,23580000,no,0,https://laptoptv.vn/lenovo-yoga-7-2in1-14iml9-83dj0001us-ultra-5-125u-16-gb-512gb-14-inch-full-hd-cam-ung
55783018,[New 100%] HP OmniBook 5 Flip 2in1 Core 7 150U | 16GB | 512GB | 14 inch FHD+ Touch | Glacier Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Core 7 150U,16GB,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,22180000,24980000,no,0,https://laptoptv.vn/new-100-hp-omnibook-5-flip-2in1-core-7-150u-16gb-512gb-14-inch-fhd-touch-glacier-silver
44712719,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 5 - 8640HS | 16GB | 512GB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8640HS,,512GB M.2 PCIe NVMe Solid State Drive,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,22390000,23690000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-ryzen-5-8640hs-16gb-512gb-amd-radeon-graphics-14-inch-fhd-touch
57767599,[New 100%] Laptop Dell Inspiron 7440 2in1 Core 5-120U | 16GB | 512GB | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 5-120U,16GB DDR4,512GB NVMe,Intel® Graphics,14 inch FHD Cảm ứng,23880000,25990000,yes,7,https://laptoptv.vn/new-100-laptop-dell-inspiron-7440-2in1-core-5-120u-16gb-512gb-14-inch-fhd-cam-ung
56988301,[New 100%] Lenovo Yoga 7 2in1 14AHP9 | Ryzen 7-8840HS  | 16GB | 1TB | 14 inch FHD Touch,Lenovo,Laptop,Xoay gập,Mới,12 Tháng,Integrated AMD Radeon™ 760M,16GB LPDDR5-6400MHz,1TB,onboard,14″ WUXGA (1920 x 1200),23890000,28900000,no,0,https://laptoptv.vn/new-100-lenovo-yoga-7-2in1-14ahp9-ryzen-7-8840hs-16gb-1tb-14-inch-fhd-touch
77567429,[Like New] Dell XPS 9520 Core i7-12700H | 32GB | 512GB | RTX 3050 4GB | 15.6 inch FHD+,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Core i7-12700H,32GB DDDR5,512GB NVMe PCIe,RTX 3050Ti,15.6 inch 3.5K,23980000,26380000,no,0,https://laptoptv.vn/like-new-dell-xps-9520-core-i7-12700h-32gb-512gb-rtx-3050-4gb-15-6-inch-fhd
54409449,[New100%] HP OmniBook X Flip 2in1  Ryzen AI 5 340 | 16GB | 512GB | 14 inch FHD+ Touch | Meteor Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 5 340,8GB DDR5,512GB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,24280000,26980000,yes,8,https://laptoptv.vn/hp-omnibook-x-flip-2in1-ryzen-ai-5-340-16gb-512gb-14-inch-fhd-touch-meteor-silver
56711286,[Like New] Dell XPS 9520 Core i7-12700H | 32GB | 512GB | RTX 3050 4GB | 15.6 inch 3.5K OLED,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Core i7-12700H,32GB DDDR5,512GB NVMe PCIe,RTX 3050Ti,15.6 inch 3.5K,24480000,26380000,no,0,https://laptoptv.vn/like-new-dell-xps-9520-core-i7-12700h-16gb-512gb-rtx-3050-4gb-15-6-inch-3-5k-oled
58640917,[Like New] Laptop Dell Latitude 9440 2in1 Core i7-1365U | 16GB | 512GB | 14 inch 2.5K Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core I7 1365U,16GB DDR4,512GB  NVMe PCIe,Intel Iris Xe Graphics,14 inch 2.5K Cảm ứng,24890000,30560000,no,0,https://laptoptv.vn/new-100-laptop-dell-latitude-9440-2in1-core-i7-1-365u-16gb-512gb-14-inch-2-5k-cam-ung
57801685,[New100%] HP OmniBook X Flip 2-in-1 14-fm0013dx 2025 Core Ultra 5 226V | 16GB | 512G | Intel Arc 130V | 14 icnh 2K Touch,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 7 350,16GB DDR5,512GB NVMe PCIe,Intel Graphics,14 inch 2K Cảm ứng,24990000,27890000,no,0,https://laptoptv.vn/new100-hp-omnibook-x-flip-2-in-1-14-fm0013dx-2025-core-ultra-5-226v-16gb-512g-intel-arc-130v-14-icnh-2k-touch
55071332,[New 100%] Laptop Dell Inspiron 7445 2in1 Ryzen 7  - 8840HS | 16GB | 1TB | AMD Radeon Graphics | 14 inch FHD+ Touch,Dell,Laptop,Xoay gập,Mới,12 Tháng,AMD Ryzen™ 5 8840HS,8GB,1TB M.2 PCIe NVMe,AMD Radeon™ Graphics,14.0-inch 16:10 FHD+ (1920 x 1200) Touch 250nits WVA Display with ComfortView Support,25390000,28990000,yes,5,https://laptoptv.vn/new-100-laptop-dell-inspiron-7445-2in1-2024-ryzen-7-8840hs-16gb-1tb-amd-radeon-graphics-14-inch-fhd-touch
60481468,[New100%] HP Omnibook X Flip 16-as0023dx | Ultra 7 256V | Ram 16GB | SSD 1TB | Màn 16 FHD+ Touch,HP,Laptop,Xoay gập,Mới,12 Tháng,Core Ultra 7 256V,16GB DDR5,1TB NVMe PCIe,Intel Graphics,14 inch 2K Cảm ứng,25480000,29980000,no,0,https://laptoptv.vn/new100-hp-omnibook-x-flip-14-fm0023dx-2025-core-ultra-7-256v-16gb-1tb-intel-arc-140v-14-icnh-2k-touch
55573269,[New100%] HP OmniBook X Flip 2in1  Ryzen AI 7 350 | 24GB | 1TB | 14 inch FHD+ Touch | Meteor Silver,HP,Laptop,Xoay gập,Mới,12 Tháng,Ryzen AI 7 350,24GB DDR4,1TB NVMe PCIe,Intel Graphics,14 inch Cảm ứng,26490000,29980000,yes,5,https://laptoptv.vn/new100-hp-omnibook-x-flip-2in1-ryzen-ai-7-350-24gb-1tb-14-inch-fhd-touch-meteor-silver
44712925,[New 100%] Laptop Dell Inspiron 7440 2in1 Core 7-150U | 16GB | SSD 1TB  | 14 inch FHD Cảm ứng,Dell,Laptop,Xoay gập,Mới,12 Tháng,Intel Core 7-150U,16GB DDR5,1TB NVMe,Intel® Graphics,14 inch FHD Cảm ứng,27680000,29900000,no,0,https://laptoptv.vn/new-100-laptop-dell-inspiron-7440-2in1-core-7-150u-16gb-ssd-1tb-14-inch-fhd-cam-ung
44713085,[New100%] Laptop Samsung Galaxy Book 3 X360 Core i7-1360P | 16GB | 512GB | 13.3 inch AMOLED,Samsung,Laptop,Xoay gập,Mới,12 Tháng,intel Core i7-1360P,16GB ĐR5,512GB Nvme,onboard,13 inch,28680000,29890000,no,0,https://laptoptv.vn/new100-laptop-samsung-galaxy-book-3-x360-core-i7-1360p-16gb-512gb-man-hinh-13-3-inch-amoled
58665400,[Like New] Laptop Dell Latitude 9450 2in1 Core Ultra 7- 165U vPro | 16GB | 512GB | 14 inch QHD+ Cảm ứng,Dell,Laptop,Xoay gập,Likenew,6 Tháng,Intel Core Ultra 7 165U vPro,16GB DDR4,512GB  NVMe PCIe,Intel Iris Xe Graphics,14 inch 2.5K Cảm ứng,30390000,56690000,no,0,https://laptoptv.vn/like-new-laptop-dell-latitude-9450-2in1-core-ultra-7-165u-vpro-16gb-512gb-14-inch-qhd-cam-ung
